-11	0	FIND	DRAWING	TITLE
1	0	12	2012672	MOUNT DOVE PRISM
2	2	11	1011611	BEARING, BALL
AR	AR	10	1011777	INDIUM FOIL
4	4	9	1011625-11	SCREW, CAP, HEX SOC HD, SELF LOCKING
2	2	8	NAS1352C02LL4	SCREW, CAP, HEX SOC HD, SELF LOCKING
16	16	7	NAS135C02LL3	SCREW, CAP, HEX SOC HD, SELF LOCKING
4	4	6	2011236	CLAMP, PRISM, LEFT HAND
4	4	5	2011235	CLAMP, PRISM, RIGHT HAND
1	1	4	2011194	CAM
1	1	3	2011177	GEAR, SPUR
1	1	2	2011153	PRISM, ASSY OF (TELESCOPE)
	1	1	2011176	MOUNT, DOVE PRISM
				
				PROOFED
