FIND	0	DRAWING	TITLE
5	2	1011497	PIN, DOWEL MOD
4	4	MS16555-624	PIN, DOWEL
3	4	1011399	SHAFT, SPROCKET & ROLLER
2	2	1011403	SHAFT, SPOOL
1	1	1011394	HOUSING, MAGAZINE (MACHINING)
			
			PROOFED
