-11	DRAWING	TITLE	FIND
18	1006292-1	WIRE, ELECTRICAL (FLAT CABLE)	3
18	1006292-2	WIRE, ELECTRICAL (FLAT CABLE)	2
1	1006302-113	CONNECTOR, RECEPTACLE	1
