-011	FIND	DRAWING	TITLE
21	10	MS15795-805	WASHER, FLAT
21	9	NAS1352-06-8	SCREW, CAP SOCKET HEAD
4	8	1007482-011	MOTOR DRIVE AMP
1	7	1007488-011	RESISTOR AND CAPACITOR
1	6	1007485-011	RELAY
1	5	1007486-021	SERVO MOTOR DRIVE PREAMP
1	4	1007480-011	TWO-SPEED SWITCH
1	3	1007484-011	BUFFER CIRCUIT
1	2	1001701-011	ISOLATION TRANSFORMER
1	1	1021219-011	FRAME ASSY
			
			PROOFED
