-11	DRAWING	TITLE	FIND
24	MS21209-CO615	INSERT, THREADED, SELF LOCKING	3
15	MS21209-CO815	INSERT, THREADED, SELF LOCKING	2
1	2004705-001	PLATE, IDM	1
			
		PROOFED	
