-11	DRAWING	TITLE	FIND
2	2010661	PIN, DOWEL	5
12	2008287	SPACER	4
99	1006775	INSULATOR, WRAPOST – MALE – MINIATURE	3
99	1006782-1	CONTACT, WRAPOST – MALE – MINIATURE	2
1	2008313	HEADER, HOUSING	1
