0	DRAWING	TITLE	FIND
1	1008150-5	PLATE	13
1	-4	BRACKET	12
1	-3	BRACKET	11
2	-2	BRACKET	10
6	MS20426-AD3-10	RIVET CSK HD	9
19	MS20426-AD3-6	RIVET CSK HD	8
4	MS21209-CO415	INSERT, SCREW LOCKING	7
14	MS20426-AD3-5	RIVET CSK HD	6
16	MS20470-AD3-4	RIVET UNIVERSAL HD	5
8	NAS1033C-06	NUT,ANCHOR RIGHT ANGLE FLOATING	4
3	NAS686C-3	NUT, ANCHOR TWO LUG FLOATING	3
4	NAS687C-3	NUT, ANCHOR ONE LUG FLOATING	2
1	1008150-1	END CONN BOTTOM PLATE	1
			
		PROOFED	
