0	DRAWING	TITLE	FIND
3	MS35338-78	WASHER, LOCK	7
3	MS15795-303	WASHER, FLAT	6
3	1008002-2	SCREW, EXT REL BODY	5
2	1010377-112	RESISTOR, FIXED, WW	4
8	SEE DRAWING NOTE 5	CAPACITOR	3
1	1007001	SUSPENSION COVER ASSY	2
1	1007002	SUSPENSION BOX ASSY	1
			
		PROOFED	
