-11	FIND	DRAWING	TITLE
1	9	2899991	WASHER, SHOULDERED & RECESSED
1	8	2899984-002	COLLAR, CENTERING
2	7	2899979	WASHER – SPRING TENSION
1	6	2899977-002	WASHER – FLAT, LUBRICATED
1	5	1010728-2	BOLT, EXTERNAL WRENCHING
1	4	2899985	BALL, PRECISION
1	3	2899980	BALL MOUNT, PLANE
1	2	2899993	MOUNT, NAV. BASE, REAR
1	1	2899994	SUPPORT ASSY, PLANE
			
			PROOFED
