-011	FIND	DRAWING	TITLE
24	9	MS15795-805	WASHER, FLAT
24	8	NAS1352-06-8	SCREW, CAP SOCKET HEAD
1	7	1007462-011	CDU RESOLVER LOADS
3	6	1007560-011	MOTOR DRIVE AMP & SELECTOR CIRCUIT
1	5	1007438-011	AMPLIFIER 5% 60 CPS
1	4	1007546-011	AAC FILTER & MULTIVIBRATOR 800 CPS
1	3	1007437-011	AMPLIFIER 1% 800 CPS
1	2	1007564-011	CDU ZEROING TRANS. RELAYS
1	1	1021216-011	FRAME ASSEMBLY
			
			PROOFED
