0	DRAWING	TITLE	FIND
1	2008217	INSULATOR	4
1	1010717	LUG, TERMINAL	3
1	MS20470-A3-3	RIVET, SOLID UNIVERSAL HEAD	2
1	2007038-1	CAN, MAGNETIC SHIELDING	1
			
		PROOFED	
