-11	DRAWING	TITLE	FIND	STRIKE
1	MS21209-C0815	INSERT, THREADED, SELF-LOCKING	7	
28	1006702-2	INSERT, THREADED, SELF-LOCKING	6	
8	NAS1394CA-3	INSERT, THREADED	5	
4	NAS1394CA-4L	INSERT, THREADED, SELF-LOCKING	4	
18	NAS1394CA-3L	INSERT, THREADED, SELF-LOCKING	3	
108	1006702-5	INSERT, THREADED, SELF-LOCKING	2	
1	2004116-001	TRAY A MACHINED	1	
				
X	X	PROOFED	REF	X
