0	TITLE	DRAWING	FIND
8	PIN, STRAIGHT, HEADLESS	1000054-1	5
2	FLANGE, STUB SHAFT, MID. GMBL.	1000051	4
2	FLANGE, BRG, HSG, MIDDLE GMBAL	1000050	3
1	FLANGE, MIDDLE GIMBAL	1000049	2
1	HEMISPHERE, MOVABLE MID GMBL	1000056	1
			
	PROOFED		
