-11	DRAWING	TITLE	FIND
8	1000054-1	PIN, STRAIGHT, HEADLESS	7
1	2018734	FLANGE, BLOWER, OUTER GIMBAL	6
1	2018719	FLANGE, OUTER GIMBAL M.A. RSVR	5
1	2018720	FLANGE, OUTER GIMBAL M.A. TORQ	4
2	2018721	FLANGE, OUTER GIMBAL O.A.	3
1	2018714	FLANGE, OUTER GIMBAL	2
1	2018727	HEMISPHERE, OUTER GIMBAL	1
			
		PROOFED	
