0	ID00	B0	FMT_OCT		TBD
1	TIME1	B0	FMT_DEC		TBD
2	TIME2	B0	FMT_DEC		TBD
3	IN0	B0	FMT_OCT		TBD
4	IN2	B0	FMT_OCT		TBD
5	ID04	B0	FMT_OCT		TBD
6	IN3	B0	FMT_OCT		TBD
7	OUT1	B0	FMT_OCT		TBD
8	RRECT	B0	FMT_OCT		TBD
9	RRECT+1	B0	FMT_OCT		TBD
10	ID10	B0	FMT_OCT		TBD
11	RRECT+2	B0	FMT_OCT		TBD
12	RRECT+3	B0	FMT_OCT		TBD
13	RRECT+4	B0	FMT_OCT		TBD
14	RRECT+5	B0	FMT_OCT		TBD
15	ID14	B0	FMT_OCT		TBD
16	TDELTAV	B0	FMT_OCT		TBD
17	TDELTAV+1	B0	FMT_OCT		TBD
18	TDELTAV+2	B0	FMT_OCT		TBD
19	TDELTAV+3	B0	FMT_OCT		TBD
20	ID20	B0	FMT_OCT		TBD
21	TDELTAV+4	B0	FMT_OCT		TBD
22	TDELTAV+5	B0	FMT_OCT		TBD
23	VRECT	B0	FMT_OCT		TBD
24	VRECT+1	B0	FMT_OCT		TBD
25	ID24	B0	FMT_OCT		TBD
26	VRECT+2	B0	FMT_OCT		TBD
27	VRECT+3	B0	FMT_OCT		TBD
28	VRECT+4	B0	FMT_OCT		TBD
29	VRECT+5	B0	FMT_OCT		TBD
30	ID30	B0	FMT_OCT		TBD
31	TNUV	B0	FMT_OCT		TBD
32	TNUV+1	B0	FMT_OCT		TBD
33	TNUV+2	B0	FMT_OCT		TBD
34	TNUV+3	B0	FMT_OCT		TBD
35	ID34	B0	FMT_OCT		TBD
36	TNUV+4	B0	FMT_OCT		TBD
37	TNUV+5	B0	FMT_OCT		TBD
38	GYROD+5	B0	FMT_OCT		TBD
39	GYROD+3	B0	FMT_OCT		TBD
