AGS Initialization List
0	ID	B0	FMT_OCT		TBD
1	SYNC	B0	FMT_OCT		TBD
2	AGSBUFF	B0	FMT_OCT		TBD
3	AGSBUFF+1	B0	FMT_OCT		TBD
4	AGSBUFF+1	B0	FMT_OCT		TBD
5	AGSBUFF+2	B0	FMT_OCT		TBD
6	AGSBUFF+2	B0	FMT_OCT		TBD
7	AGSBUFF+3	B0	FMT_OCT		TBD
8	AGSBUFF+3	B0	FMT_OCT		TBD
9	AGSBUFF+4	B0	FMT_OCT		TBD
10	AGSWORD	B0	FMT_OCT		TBD
11	RADMODES	B0	FMT_OCT		TBD
12	AGSBUFF+4	B0	FMT_OCT		TBD
13	AGSBUFF+5	B0	FMT_OCT		TBD
14	AGSBUFF+5	B0	FMT_DEC		TBD
15	AGSBUFF+6	B0	FMT_DEC		TBD
16	AGSBUFF+6	B0	FMT_OCT		TBD
17	AGSBUFF+7	B0	FMT_OCT		TBD
18	AGSBUFF+7	B0	FMT_OCT		TBD
19	AGSBUFF+8	B0	FMT_OCT		TBD
20	AGSWORD	B0	FMT_OCT		TBD
21	RADMODES	B0	FMT_OCT		TBD
22	AGSBUFF+8	B0	FMT_OCT		TBD
23	AGSBUFF+9	B0	FMT_OCT		TBD
24	AGSBUFF+9	B0	FMT_OCT		TBD
25	AGSBUFF+10	B0	FMT_OCT		TBD
26	AGSBUFF+10	B0	FMT_OCT		TBD
27	AGSBUFF+11	B0	FMT_OCT		TBD
28	AGSBUFF+11	B0	FMT_OCT		TBD
29	AGSBUFF+12	B0	FMT_OCT		TBD
30	AGSWORD	B0	FMT_OCT		TBD
31	RADMODES	B0	FMT_OCT		TBD
32	AGSBUFF+12	B0	FMT_OCT		TBD
33	AGSBUFF+13	B0	FMT_OCT		TBD
34	AGSBUFF+13	B0	FMT_OCT		TBD
35	AGSBUFF+14	B0	FMT_OCT		TBD
36	AGSBUFF+14	B0	FMT_OCT		TBD
37	AGSBUFF+15	B0	FMT_OCT		TBD
38	AGSBUFF+15	B0	FMT_OCT		TBD
39	AGSBUFF+16	B0	FMT_OCT		TBD
40	AGSWORD	B0	FMT_OCT		TBD
41	RADMODES	B0	FMT_OCT		TBD
42	AGSBUFF+16	B0	FMT_OCT		TBD
43	AGSBUFF+17	B0	FMT_OCT		TBD
44	AGSBUFF+17	B0	FMT_OCT		TBD
45	AGSBUFF+18	B0	FMT_OCT		TBD
46	AGSBUFF+18	B0	FMT_OCT		TBD
47	AGSBUFF+19	B0	FMT_OCT		TBD
48	AGSBUFF+19	B0	FMT_OCT		TBD
49	AGSBUFF+20	B0	FMT_OCT		TBD
50	AGSWORD	B0	FMT_OCT		TBD
51	RADMODES	B0	FMT_OCT		TBD
52	AGSBUFF+20	B0	FMT_OCT		TBD
53	AGSBUFF+21	B0	FMT_OCT		TBD
54	AGSBUFF+21	B0	FMT_OCT		TBD
55	AGSBUFF+22	B0	FMT_OCT		TBD
56	AGSBUFF+22	B0	FMT_OCT		TBD
57	AGSBUFF+23	B0	FMT_OCT		TBD
58	AGSBUFF+23	B0	FMT_OCT		TBD
59	AGSBUFF+24	B0	FMT_OCT		TBD
60	AGSWORD	B0	FMT_OCT		TBD
61	RADMODES	B0	FMT_OCT		TBD
62	AGSBUFF+24	B0	FMT_OCT		TBD
63	AGSBUFF+25	B0	FMT_OCT		TBD
64	AGSBUFF+25	B0	FMT_OCT		TBD
65	AGSBUFF+26	B0	FMT_OCT		TBD
66	AGSBUFF+26	B0	FMT_OCT		TBD
67	AGSBUFF+27	B0	FMT_OCT		TBD
68	AGSBUFF+27	B0	FMT_OCT		TBD
69	AGSBUFF+28	B0	FMT_OCT		TBD
70	AGSWORD	B0	FMT_OCT		TBD
71	RADMODES	B0	FMT_OCT		TBD
72	TIME2	B0	FMT_OCT		TBD
73	TIME1	B0	FMT_OCT		TBD
74	TIME1	B0	FMT_OCT		TBD
75	TIME3	B0	FMT_OCT		TBD
76	UPLOCK	B0	FMT_OCT		TBD
77	T6LOC	B0	FMT_OCT		TBD
78	DSPTAB	B0	FMT_OCT		TBD
79	DSPTAB+1	B0	FMT_OCT		TBD
80	DSPTAB+2	B0	FMT_OCT		TBD
81	DSPTAB+3	B0	FMT_OCT		TBD
82	DSPTAB+4	B0	FMT_OCT		TBD
83	DSPTAB+5	B0	FMT_OCT		TBD
84	DSPTAB+6	B0	FMT_OCT		TBD
85	DSPTAB+7	B0	FMT_OCT		TBD
86	DSPTAB+8	B0	FMT_OCT		TBD
87	DSPTAB+9	B0	FMT_OCT		TBD
88	DSPTAB+10	B0	FMT_OCT		TBD
89	DSPTAB+11	B0	FMT_OCT		TBD
90	TIME2	B0	FMT_2DEC		TBD
92	CHAN11	B0	FMT_OCT		TBD
93	CHAN12	B0	FMT_OCT		TBD
94	CHAN13	B0	FMT_OCT		TBD
95	CHAN14	B0	FMT_OCT		TBD
96	CHAN30	B0	FMT_OCT		TBD
97	CHAN31	B0	FMT_OCT		TBD
98	CHAN32	B0	FMT_OCT		TBD
99	CHAN33	B0	FMT_OCT		TBD
