Radar List
0	ID	B0	FMT_OCT		TBD
1	SYNC	B0	FMT_OCT		TBD
2	RSTACK	B0	FMT_OCT		TBD
3	RSTACK+1	B0	FMT_OCT		TBD
4	RSTACK+2	B0	FMT_OCT		TBD
5	RSTACK+3	B0	FMT_OCT		TBD
6	RSTACK+4	B0	FMT_OCT		TBD
7	RSTACK+5	B0	FMT_OCT		TBD
8	RSTACK+6	B0	FMT_OCT		TBD
9	RSTACK+7	B0	FMT_OCT		TBD
10	RSTACK+8	B0	FMT_OCT		TBD
11	RSTACK+9	B0	FMT_OCT		TBD
12	RSTACK+10	B0	FMT_OCT		TBD
13	RSTACK+11	B0	FMT_OCT		TBD
14	RSTACK+12	B0	FMT_DEC		TBD
15	RSTACK+13	B0	FMT_DEC		TBD
16	RSTACK+14	B0	FMT_OCT		TBD
17	RSTACK+15	B0	FMT_OCT		TBD
18	RSTACK+16	B0	FMT_OCT		TBD
19	RSTACK+17	B0	FMT_OCT		TBD
20	RSTACK+18	B0	FMT_OCT		TBD
21	RSTACK+19	B0	FMT_OCT		TBD
22	RSTACK+20	B0	FMT_OCT		TBD
23	RSTACK+21	B0	FMT_OCT		TBD
24	RSTACK+22	B0	FMT_OCT		TBD
25	RSTACK+23	B0	FMT_OCT		TBD
26	RSTACK+24	B0	FMT_OCT		TBD
27	RSTACK+25	B0	FMT_OCT		TBD
28	RSTACK+26	B0	FMT_OCT		TBD
29	RSTACK+27	B0	FMT_OCT		TBD
30	RSTACK+28	B0	FMT_OCT		TBD
31	RSTACK+29	B0	FMT_OCT		TBD
32	RSTACK+30	B0	FMT_OCT		TBD
33	RSTACK+31	B0	FMT_OCT		TBD
34	RSTACK+32	B0	FMT_OCT		TBD
35	RSTACK+33	B0	FMT_OCT		TBD
36	RSTACK+34	B0	FMT_OCT		TBD
37	RSTACK+35	B0	FMT_OCT		TBD
38	RSTACK+36	B0	FMT_OCT		TBD
39	RSTACK+37	B0	FMT_OCT		TBD
40	RSTACK+38	B0	FMT_OCT		TBD
41	RSTACK+39	B0	FMT_OCT		TBD
42	RSTACK+40	B0	FMT_OCT		TBD
43	RSTACK+41	B0	FMT_OCT		TBD
44	RSTACK+42	B0	FMT_OCT		TBD
45	RSTACK+43	B0	FMT_OCT		TBD
46	RSTACK+44	B0	FMT_OCT		TBD
47	RSTACK+45	B0	FMT_OCT		TBD
48	RSTACK+46	B0	FMT_OCT		TBD
49	RSTACK+47	B0	FMT_OCT		TBD
50	RSTACK+48	B0	FMT_OCT		TBD
51	RSTACK+49	B0	FMT_OCT		TBD
52	RSTACK+50	B0	FMT_OCT		TBD
53	RSTACK+51	B0	FMT_OCT		TBD
54	RSTACK+52	B0	FMT_OCT		TBD
55	RSTACK+53	B0	FMT_OCT		TBD
56	RSTACK+54	B0	FMT_OCT		TBD
57	RSTACK+55	B0	FMT_OCT		TBD
58	RSTACK+56	B0	FMT_OCT		TBD
59	RSTACK+57	B0	FMT_OCT		TBD
60	RSTACK+58	B0	FMT_OCT		TBD
61	RSTACK+59	B0	FMT_OCT		TBD
62	RSTACK+60	B0	FMT_OCT		TBD
63	RSTACK+61	B0	FMT_OCT		TBD
64	RSTACK+62	B0	FMT_OCT		TBD
65	RSTACK+63	B0	FMT_OCT		TBD
66	RSTACK+64	B0	FMT_OCT		TBD
67	RSTACK+65	B0	FMT_OCT		TBD
68	RSTACK+66	B0	FMT_OCT		TBD
69	RSTACK+67	B0	FMT_OCT		TBD
70	RSTACK+68	B0	FMT_OCT		TBD
71	RSTACK+69	B0	FMT_OCT		TBD
72	RSTACK+70	B0	FMT_OCT		TBD
73	RSTACK+71	B0	FMT_OCT		TBD
74	RFAILCNT	B0	FMT_OCT		TBD
75	RSTACK	B0	FMT_OCT		TBD
76	UPLOCK	B0	FMT_OCT		TBD
77	T6LOC	B0	FMT_OCT		TBD
78	DSPTAB	B0	FMT_OCT		TBD
79	DSPTAB+1	B0	FMT_OCT		TBD
80	DSPTAB+2	B0	FMT_OCT		TBD
81	DSPTAB+3	B0	FMT_OCT		TBD
82	DSPTAB+4	B0	FMT_OCT		TBD
83	DSPTAB+5	B0	FMT_OCT		TBD
84	DSPTAB+6	B0	FMT_OCT		TBD
85	DSPTAB+7	B0	FMT_OCT		TBD
86	DSPTAB+8	B0	FMT_OCT		TBD
87	DSPTAB+9	B0	FMT_OCT		TBD
88	DSPTAB+10	B0	FMT_OCT		TBD
89	DSPTAB+11	B0	FMT_OCT		TBD
90	TIME2	B0	FMT_DEC		TBD
91	TIME1	B0	FMT_DEC		TBD
92	CHAN11	B0	FMT_OCT		TBD
93	CHAN12	B0	FMT_OCT		TBD
94	CHAN13	B0	FMT_OCT		TBD
95	CHAN14	B0	FMT_OCT		TBD
96	CHAN30	B0	FMT_OCT		TBD
97	CHAN31	B0	FMT_OCT		TBD
98	CHAN32	B0	FMT_OCT		TBD
99	CHAN33	B0	FMT_OCT		TBD
